N1130	8	3958.4	3958.4	3958.4	3958.4	3958.4	3958.4	3958.4	3958.4										
N1131	8	4904.4	4904.4	4904.4	4904.4	4904.4	4904.4	4904.4	4904.4										
N1132	8	4487.6	4487.6	4487.6	4487.6	4487.6	4487.6	4487.6	4487.6										
N1133	8	6675.2	6675.2	6675.2	6675.2	6675.2	6675.2	6675.2	6675.2										
N1134	8	7632	7632	7632	7632	7632	7632	7632	7632										
N1135	8	5294.8	5294.8	5294.8	5294.8	5294.8	5294.8	5294.8	5294.8										
N1136	8	6058	6058	6058	6058	6058	6058	6058	6058										
N1137	8	6337.6	6337.6	6337.6	6337.6	6337.6	6337.6	6337.6	6337.6										
N1138	8	8218.4	8218.4	8218.4	8218.4	8218.4	8218.4	8218.4	8218.4										
N1139	8	4838	4838	4838	4838	4838	4838	4838	4838										
N1140	8	6058	6058	6058	6058	6058	6058	6058	6058										
N1141	8	5491.2	5491.2	5491.2	5491.2	5491.2	5491.2	5491.2	5491.2										
N1142	8	7500.8	7500.8	7500.8	7500.8	7500.8	7500.8	7500.8	7500.8										
N1143	8	4914	4914	4914	4914	4914	4914	4914	4914										
N1144	8	6293.6	6293.6	6293.6	6293.6	6293.6	6293.6	6293.6	6293.6										
N1145	8	8618.4	8618.4	8618.4	8618.4	8618.4	8618.4	8618.4	8618.4										
N1146	8	8103.2	8103.2	8103.2	8103.2	8103.2	8103.2	8103.2	8103.2										
N1147	8	6577.12	6577.12	6577.12	6577.12	6577.12	6577.12	6577.12	6577.12										
N1148	8	6708.64	6708.64	6708.64	6708.64	6708.64	6708.64	6708.64	6708.64										
N1149	8	5096.09	5304.69	5135.41	5449	5096.09	5304.69	5135.41	5449										
N1150	8	5073.87	5154.85	5138.74	5110	5073.87	5154.85	5138.74	5110										
N1151	8	3295.54	3755.68	3650.31	3855	3295.54	3755.68	3650.31	3855										
N1152	8	7697	7697	7697	7697	7697	7697	7697	7697										
N1153	8	6379	6379	6379	6379	6379	6379	6379	6379										
N1154	8	3861.24	4023.72	4161.07	4142.8	3861.24	4023.72	4161.07	4142.8										
N1155	8	5762.77	5961.69	5807.58	6162	5762.77	5961.69	5807.58	6162										
N1156	8	3794.49	4310.87	4183.49	4444	3794.49	4310.87	4183.49	4444										
N1157	8	5387	5387	5387	5387	5387	5387	5387	5387										
N1158	8	4099.63	4384.1	4151.54	4475	4099.63	4384.1	4151.54	4475										
N1159	8	5477.11	5660.7	6038.45	5861	5477.11	5660.7	6038.45	5861										
N1160	8	8842.5	8842.5	8842.5	8842.5	8842.5	8842.5	8842.5	8842.5										
N1161	8	9329	9329	9329	9329	9329	9329	9329	9329										
N1162	8	8673.5	8673.5	8673.5	8673.5	8673.5	8673.5	8673.5	8673.5										
N1163	8	7144	7144	7144	7144	7144	7144	7144	7144										
N1164	8	7127.5	7127.5	7127.5	7127.5	7127.5	7127.5	7127.5	7127.5										
N1165	8	8805.44	8875.7	8602.68	8835.5	8805.44	8875.7	8602.68	8835.5										
N1166	8	5397.63	5581.33	5388.18	5505	5397.63	5581.33	5388.18	5505										
N1167	8	3853.64	4088.89	5547.99	4971	3853.64	4088.89	5547.99	4971										
N1168	8	3861.24	4023.72	4161.07	4142.8	3861.24	4023.72	4161.07	4142.8										
N1169	8	3887.09	3815.26	3576	4025	3887.09	3815.26	3576	4025										
N1170	8	6343.5	6343.5	6343.5	6343.5	6343.5	6343.5	6343.5	6343.5										
N1171	8	4586	4586	4586	4586	4586	4586	4586	4586										
N1172	8	3861.24	4023.72	4161.07	4142.8	3861.24	4023.72	4161.07	4142.8										
N1173	8	4685.58	4613.57	4362.38	4908	4685.58	4613.57	4362.38	4908										
N1174	8	6579.21	6903.4	6729.3	6854	6579.21	6903.4	6729.3	6854										
N1175	8	5477.11	5660.7	6038.45	5861	5477.11	5660.7	6038.45	5861										
N1176	8	2418.55	2844.28	5546.07	3502	2418.55	2844.28	5546.07	3502										
N1177	8	3254.07	3364.97	4632.96	3636	3254.07	3364.97	4632.96	3636										
N1178	8	2705.03	3051.05	3945.08	3388	2705.03	3051.05	3945.08	3388										
N1179	8	3295.54	3755.68	3650.31	3855	3295.54	3755.68	3650.31	3855										
N1180	8	3746	3746	3746	3746	3746	3746	3746	3746										
N1181	8	3794.49	4310.87	4183.49	4444	3794.49	4310.87	4183.49	4444										
N1182	8	2679.66	3124.21	3037.4	3374	2679.66	3124.21	3037.4	3374										
N1183	8	6710.94	6654.42	6401.53	7414	6710.94	6654.42	6401.53	7414										
N1184	8	4341.01	4637.25	4621.74	4464	4341.01	4637.25	4621.74	4464										
N1185	8	5025.54	5252.3	5115.72	5379	5025.54	5252.3	5115.72	5379										
N1186	8	5096.09	5304.69	5135.41	5449	5096.09	5304.69	5135.41	5449										
N1187	8	5674.67	5902.11	5765.75	6061	5674.67	5902.11	5765.75	6061										
N1188	8	5762.77	5961.69	5807.58	6162	5762.77	5961.69	5807.58	6162										
N1189	8	4058.09	4515.07	4356.26	4670	4058.09	4515.07	4356.26	4670										
N1190	8	6187.5	5615.1	5442.71	6104	6187.5	5615.1	5442.71	6104										
N1191	8	3070	3070	3070	3070	3070	3070	3070	3070										
N1192	8	4677.22	5280.82	5328.5	5170	4677.22	5280.82	5328.5	5170										
N1193	8	5096.09	5304.69	5135.41	5449	5096.09	5304.69	5135.41	5449										
N1194	8	5762.77	5961.69	5807.58	6162	5762.77	5961.69	5807.58	6162										
N1195	8	8221.36	8221.36	8221.36	8221.36	8221.36	8221.36	8221.36	8221.36										
N1196	8	7064.97	7060.1	7092.51	7089.28	7064.97	7060.1	7092.51	7089.28										
N1197	8	9200.6	9200.6	9200.6	9200.6	9200.6	9200.6	9200.6	9200.6										
N1198	8	8561.28	8600.83	8628.38	8511.54	8561.28	8600.83	8628.38	8511.54										
N1199	8	4657.76	4657.76	4657.76	4657.76	4657.76	4657.76	4657.76	4657.76										
N1200	8	6944.1	6944.1	6944.1	6944.1	6944.1	6944.1	6944.1	6944.1										
N1201	8	6904.57	6900.13	6928.05	6917.3	6904.57	6900.13	6928.05	6917.3										
N1202	8	5690.17	5690.17	5690.17	5690.17	5690.17	5690.17	5690.17	5690.17										
N1203	8	5871.6	5871.6	5871.6	5871.6	5871.6	5871.6	5871.6	5871.6										
N1204	8	8121.88	8121.88	8121.88	8121.88	8121.88	8121.88	8121.88	8121.88										
N1205	8	5306.07	5311.89	5315.28	5310.5	5306.07	5311.89	5315.28	5310.5										
N1206	8	5919.5	5919.5	5919.5	5919.5	5919.5	5919.5	5919.5	5919.5										
N1207	8	5124.5	5124.5	5124.5	5124.5	5124.5	5124.5	5124.5	5124.5										
N1208	8	4042.5	4042.5	4042.5	4042.5	4042.5	4042.5	4042.5	4042.5										
N1209	8	3624	3624	3624	3624	3624	3624	3624	3624										
N1210	8	5360.5	5360.5	5360.5	5360.5	5360.5	5360.5	5360.5	5360.5										
N1211	8	5488.65	3919.75	4598.68	4522.9	5488.65	3919.75	4598.68	4522.9										
N1212	8	4632.55	4794.76	4866.56	5455.24	4632.55	4794.76	4866.56	5455.24										
N1213	8	6069.57	6194.53	6121.39	6522.8	6069.57	6194.53	6121.39	6522.8										
N1214	8	5342.42	4089.35	4478.21	5401.6	5342.42	4089.35	4478.21	5401.6										
N1215	8	4088.74	4158.84	4249.27	4856.13	4088.74	4158.84	4249.27	4856.13										
N1216	8	3734.55	3706.68	4211.84	3450.94	3734.55	3706.68	4211.84	3450.94										
N1217	8	6069.57	6194.53	6121.39	6522.8	6069.57	6194.53	6121.39	6522.8										
N1218	8	6560.47	7457.05	8391.86	6755.36	6560.47	7457.05	8391.86	6755.36										
N1219	8	6707.01	6263.63	7182.27	8160.36	6707.01	6263.63	7182.27	8160.36										
N1220	8	5730.04	5730.04	5730.04	5730.04	5730.04	5730.04	5730.04	5730.04										
N1221	8	5648.13	5640.81	5656.29	5656.77	5648.13	5640.81	5656.29	5656.77										
N1222	8	7064.97	7060.1	7092.51	7089.28	7064.97	7060.1	7092.51	7089.28										
N1223	8	5181.24	5181.24	5181.24	5181.24	5181.24	5181.24	5181.24	5181.24										
N1224	8	8722.92	8722.92	8722.92	8722.92	8722.92	8722.92	8722.92	8722.92										
N1225	8	5173.69	5175.88	5210.61	5191.68	5173.69	5175.88	5210.61	5191.68										
N1226	8	5615.96	5612.17	5624.26	5619.38	5615.96	5612.17	5624.26	5619.38										
N1227	8	6904.57	6900.13	6928.05	6917.3	6904.57	6900.13	6928.05	6917.3										
N1228	8	4609.54	4609.54	4609.54	4609.54	4609.54	4609.54	4609.54	4609.54										
N1229	8	8931.79	8941.24	8951.07	8934	8931.79	8941.24	8951.07	8934										
N1230	8	7339	7339	7339	7339	7339	7339	7339	7339										
N1231	8	5750.13	5681.9	5717.1	5732	5750.13	5681.9	5717.1	5732										
N1232	8	6020	6020	6020	6020	6020	6020	6020	6020										
N1233	8	6447.04	6447.04	6447.04	6447.04	6447.04	6447.04	6447.04	6447.04										
N1234	8	9451	9451	9451	9451	9451	9451	9451	9451										
N1235	8	6711	6711	6711	6711	6711	6711	6711	6711										
N1236	8	5176.11	5128.83	5147.06	5159	5176.11	5128.83	5147.06	5159										
N1237	8	5338	5338	5338	5338	5338	5338	5338	5338										
N1238	8	4796.7	4796.7	4796.7	4796.7	4796.7	4796.7	4796.7	4796.7										
N1239	8	5468	5468	5468	5468	5468	5468	5468	5468										
N1240	8	5555.5	5555.5	5555.5	5555.5	5555.5	5555.5	5555.5	5555.5										
N1241	8	5639	5639	5639	5639	5639	5639	5639	5639										
N1242	8	5735	5735	5735	5735	5735	5735	5735	5735										
N1243	8	4895	4895	4895	4895	4895	4895	4895	4895										
N1244	8	4900	4900	4900	4900	4900	4900	4900	4900										
N1245	8	4900.5	4900.5	4900.5	4900.5	4900.5	4900.5	4900.5	4900.5										
N1246	8	4316	4316	4316	4316	4316	4316	4316	4316										
N1247	8	2920	2920	2920	2920	2920	2920	2920	2920										
N1248	8	3856	3856	3856	3856	3856	3856	3856	3856										
N1249	8	1466	1466	1466	1466	1466	1466	1466	1466										
N1250	8	6758	6758	6758	6758	6758	6758	6758	6758										
N1251	8	7054	7054	7054	7054	7054	7054	7054	7054										
N1252	8	7339	7339	7339	7339	7339	7339	7339	7339										
N1253	8	3652	3652	3652	3652	3652	3652	3652	3652										
N1254	8	3799.2	3799.2	3799.2	3799.2	3799.2	3799.2	3799.2	3799.2										
N1255	8	7228	7228	7228	7228	7228	7228	7228	7228										
N1256	8	6711	6711	6711	6711	6711	6711	6711	6711										
N1257	8	3282	3282	3282	3282	3282	3282	3282	3282										
N1258	8	3335.4	3335.4	3335.4	3335.4	3335.4	3335.4	3335.4	3335.4										
N1259	8	6804.8	6804.8	6804.8	6804.8	6804.8	6804.8	6804.8	6804.8										
N1260	8	4394.6	4394.6	4394.6	4394.6	4394.6	4394.6	4394.6	4394.6										
N1261	8	8239	8239	8239	8239	8239	8239	8239	8239										
N1262	8	5215.15	5215.15	5215.15	5215.15	5215.15	5215.15	5215.15	5215.15										
N1263	8	8683.2	8683.2	8683.2	8683.2	8683.2	8683.2	8683.2	8683.2										
N1264	8	5164.1	5164.1	5164.1	5164.1	5164.1	5164.1	5164.1	5164.1										
N1265	8	9038	9038	9038	9038	9038	9038	9038	9038										
N1266	8	5780.7	5780.7	5780.7	5780.7	5780.7	5780.7	5780.7	5780.7										
N1267	8	7493	7493	7493	7493	7493	7493	7493	7493										
N1268	8	5522	5522	5522	5522	5522	5522	5522	5522										
N1269	8	5126.2	5126.2	5126.2	5126.2	5126.2	5126.2	5126.2	5126.2										
N1270	8	2928.92	2912.03	2909.7	2925.5	2928.92	2912.03	2909.7	2925.5										
N1271	8	2277.8	2277.8	2277.8	2277.8	2277.8	2277.8	2277.8	2277.8										
N1272	8	5309	5309	5309	5309	5309	5309	5309	5309										
N1273	8	5936.97	6020.81	5944.92	6154	5936.97	6020.81	5944.92	6154										
N1274	8	4132.66	3883.7	3965.67	4601.8	4132.66	3883.7	3965.67	4601.8										
N1275	8	5160	5160	5160	5160	5160	5160	5160	5160										
N1276	8	767.62	651.68	701.48	821	767.62	651.68	701.48	821										
N1277	8	5000.23	4088	5310.24	5385	5000.23	4088	5310.24	5385										
N1278	8	4747.17	4826.69	4942.29	4843	4747.17	4826.69	4942.29	4843										
N1279	8	6176.38	4929.9	5757.19	7455	6176.38	4929.9	5757.19	7455										
N1280	8	4526.66	4648.08	4223.41	3875	4526.66	4648.08	4223.41	3875										
N1281	8	7322.03	7823.29	7174.69	7486.5	7322.03	7823.29	7174.69	7486.5										
N1282	8	4683.14	4683.14	4683.14	4683.14	4683.14	4683.14	4683.14	4683.14										
N1283	8	3687.03	3687.03	3687.03	3687.03	3687.03	3687.03	3687.03	3687.03										
N1284	8	4214.44	4214.44	4214.44	4214.44	4214.44	4214.44	4214.44	4214.44										
N1285	8	5880.2	5880.2	5880.2	5880.2	5880.2	5880.2	5880.2	5880.2										
N1286	8	3777.45	3777.45	3777.45	3777.45	3777.45	3777.45	3777.45	3777.45										
N1287	8	3832.67	3832.67	3832.67	3832.67	3832.67	3832.67	3832.67	3832.67										
N1288	8	4283.92	4283.92	4283.92	4283.92	4283.92	4283.92	4283.92	4283.92										
N1289	8	4805.04	4805.04	4805.04	4805.04	4805.04	4805.04	4805.04	4805.04										
N1290	8	4688.6	4688.6	4688.6	4688.6	4688.6	4688.6	4688.6	4688.6										
N1291	8	4471.87	4467.25	4459.67	4474.46	4471.87	4467.25	4459.67	4474.46										
N1292	8	4585.08	4585.08	4585.08	4585.08	4585.08	4585.08	4585.08	4585.08										
N1293	8	3321.48	3304.71	3302.88	3291.34	3321.48	3304.71	3302.88	3291.34										
N1294	8	4673.97	4673.97	4673.97	4673.97	4673.97	4673.97	4673.97	4673.97										
N1295	8	4806.35	4806.35	4806.35	4806.35	4806.35	4806.35	4806.35	4806.35										
N1296	8	3371.5	3371.5	3371.5	3371.5	3371.5	3371.5	3371.5	3371.5										
N1297	8	4259.98	4259.98	4259.98	4259.98	4259.98	4259.98	4259.98	4259.98										
N1298	8	3772.54	3772.54	3772.54	3772.54	3772.54	3772.54	3772.54	3772.54										
N1299	8	6827.85	6827.85	6827.85	6827.85	6827.85	6827.85	6827.85	6827.85										
N1300	8	4820.27	4820.27	4820.27	4820.27	4820.27	4820.27	4820.27	4820.27										
N1301	8	4612.9	4612.9	4612.9	4612.9	4612.9	4612.9	4612.9	4612.9										
N1302	8	4308.67	4308.67	4308.67	4308.67	4308.67	4308.67	4308.67	4308.67										
N1303	8	4209.3	4209.3	4209.3	4209.3	4209.3	4209.3	4209.3	4209.3										
N1304	8	5623.5	5623.5	5623.5	5623.5	5623.5	5623.5	5623.5	5623.5										
N1305	8	5487.08	5487.08	5487.08	5487.08	5487.08	5487.08	5487.08	5487.08										
N1306	8	4350	4350	4350	4350	4350	4350	4350	4350										
N1307	8	6126.67	6126.67	6126.67	6126.67	6126.67	6126.67	6126.67	6126.67										
N1308	8	4230	4230	4230	4230	4230	4230	4230	4230										
N1309	8	2808.33	2808.33	2808.33	2808.33	2808.33	2808.33	2808.33	2808.33										
N1310	8	4673.35	4673.35	4673.35	4673.35	4673.35	4673.35	4673.35	4673.35										
N1311	8	2627.33	2673.8	2657.83	2675	2627.33	2673.8	2657.83	2675										
N1312	8	6896.65	6896.65	6896.65	6896.65	6896.65	6896.65	6896.65	6896.65										
N1313	8	6867.28	6912.52	6903.86	6883.33	6867.28	6912.52	6903.86	6883.33										
N1314	8	8835.48	9243.29	8867.94	8826.67	8835.48	9243.29	8867.94	8826.67										
N1315	8	3244	3244	3244	3244	3244	3244	3244	3244										
N1316	8	4095	4095	4095	4095	4095	4095	4095	4095										
N1317	8	7036.67	7036.67	7036.67	7036.67	7036.67	7036.67	7036.67	7036.67										
N1318	8	2392.66	2392.66	2392.66	2392.66	2392.66	2392.66	2392.66	2392.66										
N1319	8	6283.98	6253.65	6290.08	6333.33	6283.98	6253.65	6290.08	6333.33										
N1320	8	4058.35	4058.35	4058.35	4058.35	4058.35	4058.35	4058.35	4058.35										
N1321	8	4233.33	4233.33	4233.33	4233.33	4233.33	4233.33	4233.33	4233.33										
N1322	8	5318.35	5318.35	5318.35	5318.35	5318.35	5318.35	5318.35	5318.35										
N1323	8	6657.77	6744.48	6646	6538.35	6657.77	6744.48	6646	6538.35										
N1324	8	3680	3680	3680	3680	3680	3680	3680	3680										
N1325	8	2768	2768	2768	2768	2768	2768	2768	2768										
N1326	8	3151.65	3151.65	3151.65	3151.65	3151.65	3151.65	3151.65	3151.65										
N1327	8	1888.66	1888.66	1888.66	1888.66	1888.66	1888.66	1888.66	1888.66										
N1328	8	1595	1595	1595	1595	1595	1595	1595	1595										
N1329	8	3673.34	3673.34	3673.34	3673.34	3673.34	3673.34	3673.34	3673.34										
N1330	8	6416.65	6416.65	6416.65	6416.65	6416.65	6416.65	6416.65	6416.65										
N1331	8	2638.33	2638.33	2638.33	2638.33	2638.33	2638.33	2638.33	2638.33										
N1332	8	1510	1510	1510	1510	1510	1510	1510	1510										
N1333	8	6568.35	6568.35	6568.35	6568.35	6568.35	6568.35	6568.35	6568.35										
N1334	8	5135	5135	5135	5135	5135	5135	5135	5135										
N1335	8	2301.34	2301.34	2301.34	2301.34	2301.34	2301.34	2301.34	2301.34										
N1336	8	7443.33	7443.33	7443.33	7443.33	7443.33	7443.33	7443.33	7443.33										
N1337	8	3199.83	3199.83	3199.83	3199.83	3199.83	3199.83	3199.83	3199.83										
N1338	8	5190	5190	5190	5190	5190	5190	5190	5190										
N1339	8	3295	3295	3295	3295	3295	3295	3295	3295										
N1340	8	6166.65	6129.13	6143.96	6206.67	6166.65	6129.13	6143.96	6206.67										
N1341	8	2502.64	2502.64	2502.64	2502.64	2502.64	2502.64	2502.64	2502.64										
N1342	8	6650	6650	6650	6650	6650	6650	6650	6650										
N1343	8	2487.3	2451.16	2459.72	2456.67	2487.3	2451.16	2459.72	2456.67										
N1344	8	4972.98	4671.52	4582.23	4678.33	4972.98	4671.52	4582.23	4678.33										
N1345	8	5620.3	5608.2	5622.99	5610	5620.3	5608.2	5622.99	5610										
N1346	8	5650.94	5634.43	5659.91	5640	5650.94	5634.43	5659.91	5640										
N1347	8	5570.35	5566.95	5565.34	5555	5570.35	5566.95	5565.34	5555										
N1348	8	5636.38	5630.24	5624.41	5610	5636.38	5630.24	5624.41	5610										
N1349	8	5554.66	5521.06	5573.59	5545	5554.66	5521.06	5573.59	5545										
N1350	8	5043.99	5043.99	5043.99	5043.99	5043.99	5043.99	5043.99	5043.99										
N1351	8	4879.86	4857.27	4848.71	4824.15	4879.86	4857.27	4848.71	4824.15										
N1352	8	5329.83	5226.07	5136.62	5210.17	5329.83	5226.07	5136.62	5210.17										
N1353	8	4739.14	4739.14	4739.14	4739.14	4739.14	4739.14	4739.14	4739.14										
N1354	8	5035.58	4995.49	4997.75	5045.9	5035.58	4995.49	4997.75	5045.9										
N1355	8	4223.19	4395.92	4270.91	4152.21	4223.19	4395.92	4270.91	4152.21										
N1356	8	4983.34	5043.37	5020.1	4958.31	4983.34	5043.37	5020.1	4958.31										
N1357	8	3767.88	3746.87	3902.22	3937.36	3767.88	3746.87	3902.22	3937.36										
N1358	8	4739.75	4725.98	4714.71	4717.22	4739.75	4725.98	4714.71	4717.22										
N1359	8	4379.69	4379.69	4379.69	4379.69	4379.69	4379.69	4379.69	4379.69										
N1360	8	5538.83	5447.97	5585.35	5638.02	5538.83	5447.97	5585.35	5638.02										
N1361	8	4548.92	4548.92	4548.92	4548.92	4548.92	4548.92	4548.92	4548.92										
N1362	8	4844.16	4844.16	4844.16	4844.16	4844.16	4844.16	4844.16	4844.16										
N1363	8	5312.17	5313.21	5283.82	5199.6	5312.17	5313.21	5283.82	5199.6										
N1364	8	4790.32	4790.32	4790.32	4790.32	4790.32	4790.32	4790.32	4790.32										
N1365	8	5059.02	5034.01	5082.18	5136.19	5059.02	5034.01	5082.18	5136.19										
N1366	8	4945.17	4928.61	4963.26	4966.15	4945.17	4928.61	4963.26	4966.15										
N1367	8	5122.91	5122.91	5122.91	5122.91	5122.91	5122.91	5122.91	5122.91										
N1368	8	5221.99	5365.6	5337.87	5122.72	5221.99	5365.6	5337.87	5122.72										
N1369	8	4682.7	4682.08	4689.72	4689.56	4682.7	4682.08	4689.72	4689.56										
N1370	8	4305.9	4285.68	4299.59	4313.93	4305.9	4285.68	4299.59	4313.93										
N1371	8	5005.22	4909.85	4975.36	5002.35	5005.22	4909.85	4975.36	5002.35										
N1372	8	3902.88	3902.88	3902.88	3902.88	3902.88	3902.88	3902.88	3902.88										
N1373	8	5054.18	5054.18	5054.18	5054.18	5054.18	5054.18	5054.18	5054.18										
N1374	8	4685.4	4685.4	4685.4	4685.4	4685.4	4685.4	4685.4	4685.4										
N1375	8	5790.47	5807.29	5817.71	5849.51	5790.47	5807.29	5817.71	5849.51										
N1376	8	5370	5370	5370	5370	5370	5370	5370	5370										
N1377	8	10600	10600	10600	10600	10600	10600	10600	10600										
N1378	8	6460	6460	6460	6460	6460	6460	6460	6460										
N1379	8	5938	5938	5938	5938	5938	5938	5938	5938										
N1380	8	4470	4470	4470	4470	4470	4470	4470	4470										
N1381	8	4418.09	4724.48	4947.72	4600	4418.09	4724.48	4947.72	4600										
N1382	8	5000	5000	5000	5000	5000	5000	5000	5000										
N1383	8	3880	3880	3880	3880	3880	3880	3880	3880										
N1384	8	9653.88	9734.72	9842.82	9805	9653.88	9734.72	9842.82	9805										
N1385	8	7060	7060	7060	7060	7060	7060	7060	7060										
N1386	8	7800	7800	7800	7800	7800	7800	7800	7800										
N1387	8	5363.25	5336.13	5411.13	5400	5363.25	5336.13	5411.13	5400										
N1388	8	8400	8400	8400	8400	8400	8400	8400	8400										
N1389	8	2816.46	3370.59	3585.56	2950	2816.46	3370.59	3585.56	2950										
N1390	8	7208.94	7295.65	7325.17	7260	7208.94	7295.65	7325.17	7260										
N1391	8	6224.36	2406.54	1485.86	4560	6224.36	2406.54	1485.86	4560										
N1392	8	6207.57	6363	6309.79	6380	6207.57	6363	6309.79	6380										
N1393	8	4625.23	4607.62	4132.1	4700	4625.23	4607.62	4132.1	4700										
N1394	8	6890.56	5533.39	4348.9	4700	6890.56	5533.39	4348.9	4700										
N1395	8	5302.91	5418.38	5483.66	5385	5302.91	5418.38	5483.66	5385										
N1396	8	7900	7900	7900	7900	7900	7900	7900	7900										
N1397	8	5790	5790	5790	5790	5790	5790	5790	5790										
N1398	8	6615	6615	6615	6615	6615	6615	6615	6615										
N1399	8	4681.54	3738.98	3286.74	3930	4681.54	3738.98	3286.74	3930										
N1400	8	8211.57	8158.35	8057.15	8130	8211.57	8158.35	8057.15	8130										
N1401	8	3887.64	3417.08	3313.14	4200	3887.64	3417.08	3313.14	4200										
N1402	18	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400
N1403	18	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600
N1404	18	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550	5550
N1405	18	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640	4640
N1406	18	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450	7450
N1407	18	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200
N1408	18	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050	7050
N1409	18	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200	4200
N1410	18	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100	5100
N1411	18	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140	6140
N1412	18	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380	3380
N1413	18	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820	13820
N1414	18	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900	5900
N1415	18	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500	6500
N1416	18	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860	2860
N1417	18	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040	2040
N1418	18	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520	2520
N1419	18	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560	1560
N1420	18	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400
N1421	18	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100	3100
N1422	18	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400
N1423	18	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100	2100
N1424	18	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025	3025
N1425	18	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400	2400
N1426	18	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536	4536
N1427	18	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350	2350
N1428	18	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160	4160
N1429	18	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340	4340
N1430	18	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100	7100
N1431	18	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900	7900
N1432	18	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900	2900
N1433	18	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350	6350
N1434	18	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580
N1435	18	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000
N1436	18	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200	3200
N1437	18	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000	4000
N1438	18	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600
N1439	18	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700	2700
N1440	18	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700	5700
N1441	18	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600	6600
N1442	18	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260	6260
N1443	18	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950	5950
